,Fecha,Indicador,Territorio,Valor
11500,2020-09-22T00:00:00,Personal de la salud  Confirmados ,Todo el país,279
11501,2020-09-22T00:00:00,Personal de la salud  Recuperados ,Todo el país,266
11502,2020-09-22T00:00:00,Personal de la salud  Activos ,Todo el país,12
11503,2020-09-22T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
11504,2020-09-22T00:00:00,Cantidad de Tests  Total ,Todo el país,1881
11505,2020-09-22T00:00:00,Cantidad de Tests ,Todo el país,0
11506,2020-09-22T00:00:00,Personas en CTI,Todo el país,2
11507,2020-09-22T00:00:00,Personas en CI,Todo el país,0
11508,2020-09-22T00:00:00,Fallecidos ,Todo el país,46
11509,2020-09-22T00:00:00,Casos nuevos ,Todo el país,7
11510,2020-09-23T00:00:00,Casos activos,Artigas,1
11511,2020-09-23T00:00:00,Casos activos,Canelones,16
11512,2020-09-23T00:00:00,Casos activos,Cerro Largo ,0
11513,2020-09-23T00:00:00,Casos activos,Colonia,7
11514,2020-09-23T00:00:00,Casos activos,Durazno,0
11515,2020-09-23T00:00:00,Casos activos,Flores,0
11516,2020-09-23T00:00:00,Casos activos,Florida,1
11517,2020-09-23T00:00:00,Casos activos,Lavalleja,0
11518,2020-09-23T00:00:00,Casos activos,Maldonado,2
11519,2020-09-23T00:00:00,Casos activos,Montevideo,145
11520,2020-09-23T00:00:00,Casos activos,Paysandú,0
11521,2020-09-23T00:00:00,Casos activos,Río Negro,0
11522,2020-09-23T00:00:00,Casos activos,Rivera,65
11523,2020-09-23T00:00:00,Casos activos,Rocha,0
11524,2020-09-23T00:00:00,Casos activos,Salto,0
11525,2020-09-23T00:00:00,Casos activos,San José,1
11526,2020-09-23T00:00:00,Casos activos,Soriano,0
11527,2020-09-23T00:00:00,Casos activos,Tacuarembó,0
11528,2020-09-23T00:00:00,Casos activos,Treinta y Tres,0
11529,2020-09-23T00:00:00,Casos recuperados,Artigas,33
11530,2020-09-23T00:00:00,Casos recuperados,Canelones,202
11531,2020-09-23T00:00:00,Casos recuperados,Cerro Largo ,12
11532,2020-09-23T00:00:00,Casos recuperados,Colonia,15
11533,2020-09-23T00:00:00,Casos recuperados,Durazno,1
11534,2020-09-23T00:00:00,Casos recuperados,Flores,4
11535,2020-09-23T00:00:00,Casos recuperados,Florida,1
11536,2020-09-23T00:00:00,Casos recuperados,Lavalleja,5
11537,2020-09-23T00:00:00,Casos recuperados,Maldonado,53
11538,2020-09-23T00:00:00,Casos recuperados,Montevideo,1009
11539,2020-09-23T00:00:00,Casos recuperados,Paysandú,5
11540,2020-09-23T00:00:00,Casos recuperados,Río Negro,13
11541,2020-09-23T00:00:00,Casos recuperados,Rivera,116
11542,2020-09-23T00:00:00,Casos recuperados,Rocha,14
11543,2020-09-23T00:00:00,Casos recuperados,Salto,19
11544,2020-09-23T00:00:00,Casos recuperados,San José,41
11545,2020-09-23T00:00:00,Casos recuperados,Soriano,4
11546,2020-09-23T00:00:00,Casos recuperados,Tacuarembó,12
11547,2020-09-23T00:00:00,Casos recuperados,Treinta y Tres,102
11548,2020-09-23T00:00:00,Fallecidos,Artigas,0
11549,2020-09-23T00:00:00,Fallecidos,Canelones,4
11550,2020-09-23T00:00:00,Fallecidos,Cerro Largo ,1
11551,2020-09-23T00:00:00,Fallecidos,Colonia,0
11552,2020-09-23T00:00:00,Fallecidos,Durazno,0
11553,2020-09-23T00:00:00,Fallecidos,Flores,0
11554,2020-09-23T00:00:00,Fallecidos,Florida,0
11555,2020-09-23T00:00:00,Fallecidos,Lavalleja,0
11556,2020-09-23T00:00:00,Fallecidos,Maldonado,4
11557,2020-09-23T00:00:00,Fallecidos,Montevideo,30
11558,2020-09-23T00:00:00,Fallecidos,Paysandú,0
11559,2020-09-23T00:00:00,Fallecidos,Río Negro,0
11560,2020-09-23T00:00:00,Fallecidos,Rivera,4
11561,2020-09-23T00:00:00,Fallecidos,Rocha,0
11562,2020-09-23T00:00:00,Fallecidos,Salto,1
11563,2020-09-23T00:00:00,Fallecidos,San José,0
11564,2020-09-23T00:00:00,Fallecidos,Soriano,1
11565,2020-09-23T00:00:00,Fallecidos,Tacuarembó,0
11566,2020-09-23T00:00:00,Fallecidos,Treinta y Tres,2
11567,2020-09-23T00:00:00,Personal de la salud  Confirmados ,Todo el país,279
11568,2020-09-23T00:00:00,Personal de la salud  Recuperados ,Todo el país,266
11569,2020-09-23T00:00:00,Personal de la salud  Activos ,Todo el país,12
11570,2020-09-23T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
11571,2020-09-23T00:00:00,Cantidad de Tests  Total ,Todo el país,3074
11572,2020-09-23T00:00:00,Cantidad de Tests ,Todo el país,0
11573,2020-09-23T00:00:00,Personas en CTI,Todo el país,2
11574,2020-09-23T00:00:00,Personas en CI,Todo el país,0
11575,2020-09-23T00:00:00,Fallecidos ,Todo el país,47
11576,2020-09-23T00:00:00,Casos nuevos ,Todo el país,12
11577,2020-09-24T00:00:00,Casos activos,Artigas,1
11578,2020-09-24T00:00:00,Casos activos,Canelones,16
11579,2020-09-24T00:00:00,Casos activos,Cerro Largo ,0
11580,2020-09-24T00:00:00,Casos activos,Colonia,7
11581,2020-09-24T00:00:00,Casos activos,Durazno,0
11582,2020-09-24T00:00:00,Casos activos,Flores,0
11583,2020-09-24T00:00:00,Casos activos,Lavalleja,1
11584,2020-09-24T00:00:00,Casos activos,Maldonado,2
11585,2020-09-24T00:00:00,Casos activos,Montevideo,140
11586,2020-09-24T00:00:00,Casos activos,Paysandú,0
11587,2020-09-24T00:00:00,Casos activos,Río Negro,0
11588,2020-09-24T00:00:00,Casos activos,Rivera,64
11589,2020-09-24T00:00:00,Casos activos,Rocha,0
11590,2020-09-24T00:00:00,Casos activos,Salto,0
11591,2020-09-24T00:00:00,Casos activos,San José,2
11592,2020-09-24T00:00:00,Casos activos,Soriano,0
11593,2020-09-24T00:00:00,Casos activos,Tacuarembó,0
11594,2020-09-24T00:00:00,Casos activos,Treinta y Tres,0
11595,2020-09-24T00:00:00,Casos recuperados,Artigas,33
11596,2020-09-24T00:00:00,Casos recuperados,Canelones,204
11597,2020-09-24T00:00:00,Casos recuperados,Cerro Largo ,12
11598,2020-09-24T00:00:00,Casos recuperados,Colonia,15
11599,2020-09-24T00:00:00,Casos recuperados,Durazno,1
11600,2020-09-24T00:00:00,Casos recuperados,Flores,4
11601,2020-09-24T00:00:00,Casos recuperados,Florida,2
11602,2020-09-24T00:00:00,Casos recuperados,Lavalleja,5
11603,2020-09-24T00:00:00,Casos recuperados,Maldonado,53
11604,2020-09-24T00:00:00,Casos recuperados,Montevideo,1021
11605,2020-09-24T00:00:00,Casos recuperados,Paysandú,5
11606,2020-09-24T00:00:00,Casos recuperados,Río Negro,13
11607,2020-09-24T00:00:00,Casos recuperados,Rivera,119
11608,2020-09-24T00:00:00,Casos recuperados,Rocha,14
11609,2020-09-24T00:00:00,Casos recuperados,Salto,19
11610,2020-09-24T00:00:00,Casos recuperados,San José,41
11611,2020-09-24T00:00:00,Casos recuperados,Soriano,4
11612,2020-09-24T00:00:00,Casos recuperados,Tacuarembó,12
11613,2020-09-24T00:00:00,Casos recuperados,Treinta y Tres,102
11614,2020-09-24T00:00:00,Fallecidos,Artigas,0
11615,2020-09-24T00:00:00,Fallecidos,Canelones,4
11616,2020-09-24T00:00:00,Fallecidos,Cerro Largo ,1
11617,2020-09-24T00:00:00,Fallecidos,Colonia,0
11618,2020-09-24T00:00:00,Fallecidos,Durazno,0
11619,2020-09-24T00:00:00,Fallecidos,Flores,0
11620,2020-09-24T00:00:00,Fallecidos,Florida,0
11621,2020-09-24T00:00:00,Fallecidos,Lavalleja,0
11622,2020-09-24T00:00:00,Fallecidos,Maldonado,4
11623,2020-09-24T00:00:00,Fallecidos,Montevideo,30
11624,2020-09-24T00:00:00,Fallecidos,Paysandú,0
11625,2020-09-24T00:00:00,Fallecidos,Río Negro,0
11626,2020-09-24T00:00:00,Fallecidos,Rivera,4
11627,2020-09-24T00:00:00,Fallecidos,Rocha,0
11628,2020-09-24T00:00:00,Fallecidos,Salto,1
11629,2020-09-24T00:00:00,Fallecidos,San José,0
11630,2020-09-24T00:00:00,Fallecidos,Soriano,1
11631,2020-09-24T00:00:00,Fallecidos,Tacuarembó,0
11632,2020-09-24T00:00:00,Fallecidos,Treinta y Tres,2
11633,2020-09-24T00:00:00,Personal de la salud  Confirmados ,Todo el país,280
11634,2020-09-24T00:00:00,Personal de la salud  Recuperados ,Todo el país,268
11635,2020-09-24T00:00:00,Personal de la salud  Activos ,Todo el país,11
11636,2020-09-24T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
11637,2020-09-24T00:00:00,Cantidad de Tests  Total ,Todo el país,3009
11638,2020-09-24T00:00:00,Cantidad de Tests ,Todo el país,0
11639,2020-09-24T00:00:00,Personas en CTI,Todo el país,2
11640,2020-09-24T00:00:00,Personas en CI,Todo el país,0
11641,2020-09-24T00:00:00,Fallecidos ,Todo el país,47
11642,2020-09-24T00:00:00,Casos nuevos ,Todo el país,13
11643,2020-09-25T00:00:00,Casos activos,Artigas,1
11644,2020-09-25T00:00:00,Casos activos,Canelones,11
11645,2020-09-25T00:00:00,Casos activos,Cerro Largo ,0
11646,2020-09-25T00:00:00,Casos activos,Colonia,8
11647,2020-09-25T00:00:00,Casos activos,Durazno,0
11648,2020-09-25T00:00:00,Casos activos,Flores,0
11649,2020-09-25T00:00:00,Casos activos,Florida,0
11650,2020-09-25T00:00:00,Casos activos,Lavalleja,0
11651,2020-09-25T00:00:00,Casos activos,Maldonado,3
11652,2020-09-25T00:00:00,Casos activos,Montevideo,124
11653,2020-09-25T00:00:00,Casos activos,Paysandú,0
11654,2020-09-25T00:00:00,Casos activos,Río Negro,0
11655,2020-09-25T00:00:00,Casos activos,Rivera,60
11656,2020-09-25T00:00:00,Casos activos,Rocha,0
11657,2020-09-25T00:00:00,Casos activos,Salto,0
11658,2020-09-25T00:00:00,Casos activos,San José,3
11659,2020-09-25T00:00:00,Casos activos,Soriano,0
11660,2020-09-25T00:00:00,Casos activos,Tacuarembó,0
11661,2020-09-25T00:00:00,Casos activos,Treinta y Tres,0
11662,2020-09-25T00:00:00,Casos recuperados,Artigas,33
11663,2020-09-25T00:00:00,Casos recuperados,Canelones,209
11664,2020-09-25T00:00:00,Casos recuperados,Cerro Largo ,12
11665,2020-09-25T00:00:00,Casos recuperados,Colonia,15
11666,2020-09-25T00:00:00,Casos recuperados,Durazno,1
11667,2020-09-25T00:00:00,Casos recuperados,Flores,4
11668,2020-09-25T00:00:00,Casos recuperados,Florida,2
11669,2020-09-25T00:00:00,Casos recuperados,Lavalleja,5
11670,2020-09-25T00:00:00,Casos recuperados,Maldonado,53
11671,2020-09-25T00:00:00,Casos recuperados,Montevideo,1040
11672,2020-09-25T00:00:00,Casos recuperados,Paysandú,5
11673,2020-09-25T00:00:00,Casos recuperados,Río Negro,13
11674,2020-09-25T00:00:00,Casos recuperados,Rivera,126
11675,2020-09-25T00:00:00,Casos recuperados,Rocha,14
11676,2020-09-25T00:00:00,Casos recuperados,Salto,19
11677,2020-09-25T00:00:00,Casos recuperados,San José,41
11678,2020-09-25T00:00:00,Casos recuperados,Soriano,4
11679,2020-09-25T00:00:00,Casos recuperados,Tacuarembó,12
11680,2020-09-25T00:00:00,Casos recuperados,Treinta y Tres,102
11681,2020-09-25T00:00:00,Fallecidos,Artigas,0
11682,2020-09-25T00:00:00,Fallecidos,Canelones,4
11683,2020-09-25T00:00:00,Fallecidos,Cerro Largo ,1
11684,2020-09-25T00:00:00,Fallecidos,Colonia,0
11685,2020-09-25T00:00:00,Fallecidos,Durazno,0
11686,2020-10-14T00:00:00,Casos recuperados,Canelones,227
11687,2020-10-14T00:00:00,Casos recuperados,Cerro Largo ,12
11688,2020-10-14T00:00:00,Casos recuperados,Colonia,33
11689,2020-10-14T00:00:00,Casos recuperados,Durazno,2
11690,2020-10-14T00:00:00,Casos recuperados,Flores,4
11691,2020-10-14T00:00:00,Casos recuperados,Florida,2
11692,2020-10-14T00:00:00,Casos recuperados,Lavalleja,6
11693,2020-10-14T00:00:00,Casos recuperados,Maldonado,56
11694,2020-10-14T00:00:00,Casos recuperados,Montevideo,1197
11695,2020-10-14T00:00:00,Casos recuperados,Paysandú,5
11696,2020-10-14T00:00:00,Casos recuperados,Río Negro,13
11697,2020-10-14T00:00:00,Casos recuperados,Rivera,214
11698,2020-10-14T00:00:00,Casos recuperados,Rocha,14
11699,2020-10-14T00:00:00,Casos recuperados,Salto,20
11700,2020-10-14T00:00:00,Casos recuperados,San José,46
11701,2020-10-14T00:00:00,Casos recuperados,Soriano,5
11702,2020-10-14T00:00:00,Casos recuperados,Tacuarembó,12
11703,2020-09-25T00:00:00,Personas en CTI,Todo el país,2
11704,2020-09-25T00:00:00,Personas en CI,Todo el país,0
11705,2020-09-25T00:00:00,Fallecidos ,Todo el país,47
11706,2020-09-25T00:00:00,Casos nuevos ,Todo el país,8
11707,2020-09-26T00:00:00,Casos activos,Artigas,1
11708,2020-09-26T00:00:00,Casos activos,Canelones,12
11709,2020-09-26T00:00:00,Casos activos,Cerro Largo ,0
11710,2020-09-26T00:00:00,Casos activos,Colonia,13
11711,2020-09-26T00:00:00,Casos activos,Durazno,0
11712,2020-09-26T00:00:00,Casos activos,Flores,0
11713,2020-09-26T00:00:00,Casos activos,Florida,0
11714,2020-09-26T00:00:00,Casos activos,Lavalleja,0
11715,2020-09-26T00:00:00,Casos activos,Maldonado,0
11716,2020-09-26T00:00:00,Casos activos,Montevideo,136
11717,2020-09-26T00:00:00,Casos activos,Paysandú,0
11718,2020-09-26T00:00:00,Casos activos,Río Negro,0
11719,2020-09-26T00:00:00,Casos activos,Rivera,66
11720,2020-09-26T00:00:00,Casos activos,Rocha,0
11721,2020-09-26T00:00:00,Casos activos,Salto,0
11722,2020-09-26T00:00:00,Casos activos,San José,3
11723,2020-09-26T00:00:00,Casos activos,Soriano,0
11724,2020-09-26T00:00:00,Casos activos,Tacuarembó,0
11725,2020-09-26T00:00:00,Casos activos,Treinta y Tres,1
11726,2020-09-26T00:00:00,Casos recuperados,Artigas,33
11727,2020-09-26T00:00:00,Casos recuperados,Canelones,209
11728,2020-09-26T00:00:00,Casos recuperados,Cerro Largo ,12
11729,2020-09-26T00:00:00,Casos recuperados,Colonia,15
11730,2020-09-26T00:00:00,Casos recuperados,Durazno,1
11731,2020-09-26T00:00:00,Casos recuperados,Flores,4
11732,2020-09-26T00:00:00,Casos recuperados,Florida,2
11733,2020-09-26T00:00:00,Casos recuperados,Lavalleja,5
11734,2020-09-26T00:00:00,Casos recuperados,Maldonado,53
11735,2020-09-26T00:00:00,Casos recuperados,Montevideo,1045
11736,2020-09-26T00:00:00,Casos recuperados,Paysandú,5
11737,2020-09-26T00:00:00,Casos recuperados,Río Negro,13
11738,2020-09-26T00:00:00,Casos recuperados,Rivera,126
11739,2020-09-26T00:00:00,Casos recuperados,Rocha,14
11740,2020-09-26T00:00:00,Casos recuperados,Salto,19
11741,2020-09-26T00:00:00,Casos recuperados,San José,42
11742,2020-09-26T00:00:00,Casos recuperados,Soriano,4
11743,2020-09-26T00:00:00,Casos recuperados,Tacuarembó,12
11744,2020-09-26T00:00:00,Casos recuperados,Treinta y Tres,102
11745,2020-09-26T00:00:00,Fallecidos,Artigas,0
11746,2020-09-26T00:00:00,Fallecidos,Canelones,4
11747,2020-09-26T00:00:00,Fallecidos,Cerro Largo ,1
11748,2020-09-26T00:00:00,Fallecidos,Colonia,0
11749,2020-09-26T00:00:00,Fallecidos,Durazno,0
11750,2020-09-26T00:00:00,Fallecidos,Flores,0
11751,2020-09-26T00:00:00,Fallecidos,Florida,0
11752,2020-09-26T00:00:00,Fallecidos,Lavalleja,0
11753,2020-09-26T00:00:00,Fallecidos,Maldonado,4
11754,2020-09-26T00:00:00,Fallecidos,Montevideo,30
11755,2020-09-26T00:00:00,Fallecidos,Paysandú,0
11756,2020-09-26T00:00:00,Fallecidos,Río Negro,0
11757,2020-09-26T00:00:00,Fallecidos,Rivera,4
11758,2020-09-26T00:00:00,Fallecidos,Rocha,0
11759,2020-09-26T00:00:00,Fallecidos,Salto,1
11760,2020-09-26T00:00:00,Fallecidos,San José,0
11761,2020-09-26T00:00:00,Fallecidos,Soriano,1
11762,2020-09-26T00:00:00,Fallecidos,Tacuarembó,0
11763,2020-09-26T00:00:00,Fallecidos,Treinta y Tres,2
11764,2020-09-26T00:00:00,Personal de la salud  Confirmados ,Todo el país,284
11765,2020-09-26T00:00:00,Personal de la salud  Recuperados ,Todo el país,269
11766,2020-09-26T00:00:00,Personal de la salud  Activos ,Todo el país,14
11767,2020-09-26T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
11768,2020-09-26T00:00:00,Cantidad de Tests  Total ,Todo el país,2532
11769,2020-09-26T00:00:00,Cantidad de Tests ,Todo el país,0
11770,2020-09-26T00:00:00,Personas en CTI,Todo el país,2
11771,2020-09-26T00:00:00,Personas en CI,Todo el país,0
11772,2020-09-26T00:00:00,Fallecidos ,Todo el país,47
11773,2020-09-26T00:00:00,Casos nuevos ,Todo el país,31
11774,2020-09-27T00:00:00,Casos activos,Artigas,1
11775,2020-09-27T00:00:00,Casos activos,Canelones,12
11776,2020-09-27T00:00:00,Casos activos,Cerro Largo ,0
11777,2020-09-27T00:00:00,Casos activos,Colonia,13
11778,2020-09-27T00:00:00,Casos activos,Durazno,1
11779,2020-09-27T00:00:00,Casos activos,Flores,0
11780,2020-09-27T00:00:00,Casos activos,Florida,0
11781,2020-09-27T00:00:00,Casos activos,Lavalleja,0
11782,2020-09-27T00:00:00,Casos activos,Maldonado,3
11783,2020-09-27T00:00:00,Casos activos,Paysandú,0
11784,2020-09-27T00:00:00,Casos activos,Río Negro,0
11785,2020-09-27T00:00:00,Casos activos,Rivera,67
11786,2020-09-27T00:00:00,Casos activos,Rocha,0
11787,2020-09-27T00:00:00,Casos activos,Salto,0
11788,2020-09-27T00:00:00,Casos activos,San José,4
11789,2020-09-27T00:00:00,Casos activos,Soriano,0
11790,2020-09-27T00:00:00,Casos activos,Tacuarembó,0
11791,2020-09-27T00:00:00,Casos activos,Treinta y Tres,0
11792,2020-09-27T00:00:00,Casos recuperados,Artigas,33
11793,2020-09-27T00:00:00,Casos recuperados,Canelones,210
11794,2020-09-27T00:00:00,Casos recuperados,Cerro Largo ,12
11795,2020-09-27T00:00:00,Casos recuperados,Colonia,15
11796,2020-09-27T00:00:00,Casos recuperados,Durazno,1
11797,2020-09-27T00:00:00,Casos recuperados,Flores,4
11798,2020-09-27T00:00:00,Casos recuperados,Florida,2
11799,2020-09-27T00:00:00,Casos recuperados,Lavalleja,5
11800,2020-09-27T00:00:00,Casos recuperados,Maldonado,53
11801,2020-09-27T00:00:00,Casos recuperados,Montevideo,1054
11802,2020-09-27T00:00:00,Casos recuperados,Paysandú,5
11803,2020-09-27T00:00:00,Casos recuperados,Río Negro,13
11804,2020-09-27T00:00:00,Casos recuperados,Rivera,128
11805,2020-09-27T00:00:00,Casos recuperados,Rocha,14
11806,2020-09-27T00:00:00,Casos recuperados,Salto,19
11807,2020-09-27T00:00:00,Casos recuperados,San José,42
11808,2020-09-27T00:00:00,Casos recuperados,Soriano,4
11809,2020-09-27T00:00:00,Casos recuperados,Tacuarembó,12
11810,2020-09-27T00:00:00,Casos recuperados,Treinta y Tres,102
11811,2020-09-27T00:00:00,Fallecidos,Artigas,0
11812,2020-09-27T00:00:00,Fallecidos,Canelones,4
11813,2020-09-27T00:00:00,Fallecidos,Cerro Largo ,1
11814,2020-09-27T00:00:00,Fallecidos,Colonia,0
11815,2020-09-27T00:00:00,Fallecidos,Durazno,0
11816,2020-09-27T00:00:00,Fallecidos,Flores,0
11817,2020-09-27T00:00:00,Fallecidos,Florida,0
11818,2020-09-27T00:00:00,Fallecidos,Lavalleja,0
11819,2020-09-27T00:00:00,Fallecidos,Maldonado,4
11820,2020-09-27T00:00:00,Fallecidos,Montevideo,30
11821,2020-09-27T00:00:00,Fallecidos,Paysandú,0
11822,2020-09-27T00:00:00,Fallecidos,Río Negro,0
11823,2020-09-27T00:00:00,Fallecidos,Rivera,4
11824,2020-09-27T00:00:00,Fallecidos,Rocha,0
11825,2020-09-27T00:00:00,Fallecidos,Salto,1
11826,2020-09-27T00:00:00,Fallecidos,San José,0
11827,2020-09-27T00:00:00,Fallecidos,Soriano,1
11828,2020-09-27T00:00:00,Fallecidos,Tacuarembó,0
11829,2020-09-27T00:00:00,Fallecidos,Treinta y Tres,2
11830,2020-09-27T00:00:00,Personal de la salud  Confirmados ,Todo el país,284
11831,2020-09-27T00:00:00,Personal de la salud  Recuperados ,Todo el país,269
11832,2020-09-27T00:00:00,Personal de la salud  Activos ,Todo el país,14
11833,2020-09-27T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
11834,2020-09-27T00:00:00,Cantidad de Tests  Total ,Todo el país,1183
11835,2020-09-27T00:00:00,Cantidad de Tests ,Todo el país,0
11836,2020-09-27T00:00:00,Personas en CTI,Todo el país,2
11837,2020-09-27T00:00:00,Personas en CI,Todo el país,0
11838,2020-09-27T00:00:00,Fallecidos ,Todo el país,47
11839,2020-09-27T00:00:00,Casos nuevos ,Todo el país,10
11840,2020-09-28T00:00:00,Casos activos,Artigas,0
11841,2020-09-28T00:00:00,Casos activos,Canelones,9
11842,2020-09-28T00:00:00,Casos activos,Cerro Largo ,0
11843,2020-09-28T00:00:00,Casos activos,Colonia,13
11844,2020-09-28T00:00:00,Casos activos,Durazno,1
11845,2020-09-28T00:00:00,Casos activos,Flores,0
11846,2020-09-28T00:00:00,Casos activos,Florida,0
11847,2020-09-28T00:00:00,Casos activos,Lavalleja,0
11848,2020-09-28T00:00:00,Casos activos,Maldonado,3
11849,2020-09-28T00:00:00,Casos activos,Montevideo,121
11850,2020-09-28T00:00:00,Casos activos,Paysandú,0
11851,2020-09-28T00:00:00,Casos activos,Río Negro,0
11852,2020-09-28T00:00:00,Casos activos,Rivera,57
11853,2020-09-28T00:00:00,Casos activos,Rocha,0
11854,2020-09-28T00:00:00,Casos activos,Salto,0
11855,2020-09-28T00:00:00,Casos activos,San José,4
11856,2020-09-28T00:00:00,Casos activos,Soriano,0
11857,2020-09-28T00:00:00,Casos activos,Tacuarembó,0
11858,2020-09-28T00:00:00,Casos activos,Treinta y Tres,0
11859,2020-09-28T00:00:00,Casos recuperados,Artigas,34
11860,2020-09-28T00:00:00,Casos recuperados,Canelones,213
11861,2020-09-28T00:00:00,Casos recuperados,Cerro Largo ,12
11862,2020-09-28T00:00:00,Casos recuperados,Colonia,15
11863,2020-09-28T00:00:00,Casos recuperados,Durazno,1
11864,2020-09-28T00:00:00,Casos recuperados,Flores,4
11865,2020-09-28T00:00:00,Casos recuperados,Florida,2
11866,2020-09-28T00:00:00,Casos recuperados,Lavalleja,5
11867,2020-09-28T00:00:00,Casos recuperados,Maldonado,53
11868,2020-09-28T00:00:00,Casos recuperados,Montevideo,1067
11869,2020-09-28T00:00:00,Casos recuperados,Paysandú,5
11870,2020-09-28T00:00:00,Casos recuperados,Río Negro,13
11871,2020-09-28T00:00:00,Casos recuperados,Rivera,138
11872,2020-09-28T00:00:00,Casos recuperados,Rocha,14
11873,2020-09-28T00:00:00,Casos recuperados,Salto,19
11874,2020-09-28T00:00:00,Casos recuperados,San José,42
11875,2020-09-28T00:00:00,Casos recuperados,Soriano,4
11876,2020-09-28T00:00:00,Casos recuperados,Tacuarembó,12
11877,2020-09-28T00:00:00,Casos recuperados,Treinta y Tres,102
11878,2020-09-28T00:00:00,Fallecidos,Artigas,0
11879,2020-09-28T00:00:00,Fallecidos,Canelones,4
11880,2020-09-28T00:00:00,Fallecidos,Cerro Largo ,1
11881,2020-09-28T00:00:00,Fallecidos,Colonia,0
11882,2020-09-28T00:00:00,Fallecidos,Durazno,0
11883,2020-09-28T00:00:00,Fallecidos,Flores,0
11884,2020-09-28T00:00:00,Fallecidos,Florida,0
11885,2020-09-28T00:00:00,Fallecidos,Lavalleja,0
11886,2020-09-28T00:00:00,Fallecidos,Maldonado,4
11887,2020-09-28T00:00:00,Fallecidos,Montevideo,30
11888,2020-09-28T00:00:00,Fallecidos,Paysandú,0
11889,2020-09-28T00:00:00,Fallecidos,Río Negro,0
11890,2020-09-28T00:00:00,Fallecidos,Rivera,4
11891,2020-09-28T00:00:00,Fallecidos,Rocha,0
11892,2020-09-28T00:00:00,Fallecidos,Salto,1
11893,2020-09-28T00:00:00,Fallecidos,San José,0
11894,2020-09-28T00:00:00,Fallecidos,Soriano,1
11895,2020-09-28T00:00:00,Fallecidos,Tacuarembó,0
11896,2020-09-28T00:00:00,Fallecidos,Treinta y Tres,2
11897,2020-09-28T00:00:00,Personal de la salud  Confirmados ,Todo el país,284
11898,2020-09-28T00:00:00,Personal de la salud  Recuperados ,Todo el país,270
11899,2020-09-28T00:00:00,Personal de la salud  Activos ,Todo el país,13
11900,2020-09-28T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
11901,2020-09-28T00:00:00,Cantidad de Tests  Total ,Todo el país,2841
11902,2020-09-28T00:00:00,Cantidad de Tests ,Todo el país,0
11903,2020-09-28T00:00:00,Personas en CTI,Todo el país,2
11904,2020-09-28T00:00:00,Personas en CI,Todo el país,0
11905,2020-09-28T00:00:00,Fallecidos ,Todo el país,47
11906,2020-09-28T00:00:00,Casos nuevos ,Todo el país,2
11907,2020-09-29T00:00:00,Casos activos,Artigas,0
11908,2020-09-29T00:00:00,Casos activos,Canelones,8
11909,2020-09-29T00:00:00,Casos activos,Cerro Largo ,0
11910,2020-09-29T00:00:00,Casos activos,Colonia,16
11911,2020-09-29T00:00:00,Casos activos,Durazno,1
11912,2020-09-29T00:00:00,Casos activos,Flores,0
11913,2020-09-29T00:00:00,Casos activos,Florida,0
11914,2020-09-29T00:00:00,Casos activos,Lavalleja,0
11915,2020-09-29T00:00:00,Casos activos,Maldonado,3
11916,2020-09-29T00:00:00,Casos activos,Montevideo,125
11917,2020-09-29T00:00:00,Casos activos,Paysandú,0
11918,2020-09-29T00:00:00,Casos activos,Río Negro,0
11919,2020-09-29T00:00:00,Casos activos,Rivera,56
11920,2020-09-29T00:00:00,Casos activos,Rocha,0
11921,2020-09-29T00:00:00,Casos activos,Salto,0
11922,2020-09-29T00:00:00,Casos activos,San José,4
11923,2020-09-29T00:00:00,Casos activos,Soriano,1
11924,2020-09-29T00:00:00,Casos activos,Tacuarembó,0
11925,2020-09-29T00:00:00,Casos activos,Treinta y Tres,0
11926,2020-09-29T00:00:00,Casos recuperados,Artigas,34
11927,2020-09-29T00:00:00,Casos recuperados,Canelones,215
11928,2020-09-29T00:00:00,Casos recuperados,Cerro Largo ,12
11929,2020-09-29T00:00:00,Casos recuperados,Colonia,15
11930,2020-09-29T00:00:00,Casos recuperados,Durazno,1
11931,2020-09-29T00:00:00,Casos recuperados,Flores,4
11932,2020-11-01T00:00:00,Personas en CI,Todo el país,1
11933,2020-11-01T00:00:00,Fallecidos ,Todo el país,59
11934,2020-11-01T00:00:00,Casos nuevos ,Todo el país,25
11935,2020-11-02T00:00:00,Casos activos,Artigas,5
11936,2020-11-02T00:00:00,Casos activos,Canelones,37
11937,2020-11-02T00:00:00,Casos activos,Cerro Largo ,0
11938,2020-11-02T00:00:00,Casos activos,Colonia,1
11939,2020-11-02T00:00:00,Casos activos,Durazno,0
11940,2020-11-02T00:00:00,Casos activos,Flores,1
11941,2020-11-02T00:00:00,Casos activos,Florida,0
11942,2020-11-02T00:00:00,Casos activos,Lavalleja,1
11943,2020-09-29T00:00:00,Fallecidos,Canelones,4
11944,2020-09-29T00:00:00,Fallecidos,Cerro Largo ,1
11945,2020-09-29T00:00:00,Fallecidos,Colonia,0
